"","rep","real_sum","real_max","real_min","realC","realmean","mess_sum","mess_max","mess_min","messC","messMean","genNum","countryNum","refNum","ageNum","act2Count","act3Count","act4Count","act6Count","act7Count","act26Count","act27Count","activity","sessions","maxlevel","last","length"
"3954",0,0,0,0,0,0,0,0,0,0,0,2,124,27,0,0,0,0,0,0,0,0,0,16,3,5472086,6424872
"3955",0,0,0,0,0,0,0,0,0,0,0,1,106,5,0,0,0,0,0,0,20,16,36,32,1,5455313,5241289
"3956",0,0,0,0,0,0,0,0,0,0,0,1,120,7,13,0,0,0,0,0,0,0,0,32,2,5471431,6424289
"3957",0,0,0,0,0,0,0,0,0,0,0,2,78,48,0,8,0,4,0,0,4,20,36,16,1,5364839,5440858
"3958",1,0,0,0,0,0,7232.467805,573.813832,0,15.308686,529.260234,1.086112,80.217767,25.489563,20.112969,17.198869,9.860716,60.931505,10.000898,0,6.249896,5.594766,116.577652,16,3.601275,5205438.424035,6475839.95143
"3959",0,0,0,0,0,0,0,0,0,0,0,2,113,7,52,0,0,0,0,0,0,0,0,16,3,6027732,5491235
"3960",0,0,0,0,0,0,0,0,0,0,0,1,20,6,19,0,0,0,0,0,0,0,0,16,1,5378450,5459407
"3961",0,0,0,0,0,0,0,0,0,0,0,1,106,7,19,0,0,0,0,0,0,0,0,64,1,5490360,5362646
"3962",1,37.333856,2.087814,0,2.448612,3.428937,0,0,0,0,0,2,3.253718,28.060801,49.159686,2.725696,99018.228244,0,0.95121,0,1.401828,8.916854,18304.63898,64,3.295582,6239850.998515,6080681.067824
"3963",1,0,0,0,0,0,7403.407167,11752.665549,0,2.17089,2214.486312,1,124,71.534802,52.579218,0,0,0,0,0,0,0,0,91.66851,4.231075,5474888.156445,6105863.309446
"3964",1,0,0,0,0,0,0,0,0,0,0,1,1,45.764965,54.757328,3.423453,0,9.396713,0,0,6.246308,5.281706,38.04057,22.494542,5,5772847.563838,5563344.951838
"3965",1,0,0,0,0,0,0,0,0,0,0,2,124,31.076815,51.338196,0,0,1.465575,3.25424,0,5.83669,1.497042,15.71886,40.287628,4.739273,5382843.150245,5478924.090339
"3966",1,0,0,0,0,0,85307.937468,1286.977932,0,9.14687,20.575888,1.114198,101.409361,7.175808,22.293346,15.23883,9.275557,4,0,0,15.93853,5.912487,40.20463,18.080174,5.404339,5916655.051048,6510319.5351
"3967",0,0,0,0,0,0,0,0,0,0,0,1,41,76,42,0,0,0,0,0,0,0,0,64,1,5292899,5293092
"3968",0,0,0,0,0,0,2976,186,0,16,186,1,106,5,0,0,0,0,0,0,0,32,32,32,3,6506259,6210368
"3969",1,0,0,0,0,0,1502822.007906,141732.656278,0,42.828861,59259.433159,1.104898,32.85661,56.122513,27.312397,16.981771,0,2.311292,0,0,1.406517,29.227057,29.947366,31.816496,3,6314054.154206,6030008.820709
"3970",1,0,0,0,0,0,0,0,0,0,0,2,87.155925,57.413632,31.795088,0,0,0,0,0,24.262939,1.365928,2.275224,30.123285,3.470576,5838937.087852,6556387.1412
"3971",1,0,0,0,0,0,0,0,0,0,0,2,75.062004,51.480772,46.740271,0,0,13.332621,0,0,16,0.556812,25.737385,53.880283,4,5430781.479875,5478931.247663
"3972",1,0,0,0,0,0,0,0,0,0,0,1.778798,102.881787,29.570163,41.844706,6.826223,0,9.589379,0,0,38.103277,3.515566,62.898265,54.809784,4.94924,5972708.199851,5490758.977768
"3973",0,0,0,0,0,0,0,0,0,0,0,2,12,24,52,0,0,0,0,0,0,0,0,16,3,5481395,6195809
"3974",0,0,0,0,0,0,0,0,0,0,0,2,124,18,57,0,0,8,0,0,4,4,16,32,2,5220150,5387705
"3975",0,0,0,0,0,0,0,0,0,0,0,2,106,5,0,8,0,8,0,0,0,8,24,16,1,6243341,6243558
"3976",1,0,0,0,0,0,1768354.821607,193636.296053,0,6.796226,416900.798194,2,1,8.263012,45.371234,31.412206,5.790202,16,0,0,14.293013,16.207846,78.892948,24.795347,2.498278,6014065.972326,6294979.710012
"3977",1,0,0,0,0,0,8924.477821,33.15641,0,10.734145,547.666908,1.022659,1,34.064611,40.349352,1.878321,0,8.46774,3.771461,0,9.721865,7.542952,73.583178,24.593255,5,5920665.215773,5495296.811577
"3978",0,0,0,0,0,0,0,0,0,0,0,2,124,67,40,0,0,16,0,0,0,20,36,64,6,5769459,6019581
"3979",0,0,0,0,0,0,0,0,0,0,0,2,17,76,21,0,0,0,0,0,0,4,4,16,1,5296932,6444565
"3980",0,0,0,0,0,0,0,0,0,0,0,1,64,7,38,0,0,0,0,0,0,0,0,80,1,6002585,5486649
"3981",0,0,0,0,0,0,0,0,0,0,0,2,106,5,25,0,0,0,0,0,0,0,0,16,1,5479767,6090858
"3982",0,0,0,0,0,0,0,0,0,0,0,2,124,32,48,0,0,0,0,0,4,8,12,64,1,5467639,5942929
"3983",0,0,0,0,0,0,0,0,0,0,0,2,124,27,105,0,0,0,0,0,0,0,0,176,4,5382849,5461583
"3984",1,0,0,0,0,0,0,0,0,0,0,1.600784,124,33.685049,54.987263,0,0,0,0,0,0,0,0,29.08747,4.940834,5453460.366255,5957858.219844
"3985",0,0,0,0,0,0,0,0,0,0,0,2,42,7,35,4,424,16,0,0,24,4,472,48,3,6006280,5481266
"3986",1,0,0,0,0,0,0,0,0,0,0,2,124,56.668067,37.090223,0,0,0,0,0,0,0,0,24.598214,4.99794,5364237.541063,5475124.046467
"3987",1,0,0,0,0,0,6860.770044,733.498162,0,11.068283,463.581807,1,52.687617,29.937449,79.676187,23.594502,3.576768,21.971395,2.487257,0,2.926298,9.338608,74.82425,31.928167,4,5291943.240441,6063961.449104
"3988",0,0,0,0,0,0,0,0,0,0,0,2,106,7,19,0,0,0,0,0,0,0,0,128,5,5197970,5453674
"3989",0,0,0,0,0,0,0,0,0,0,0,1,41,6,38,0,0,0,0,0,44,0,44,16,1,5260868,5499246
"3990",0,0,0,0,0,0,0,0,0,0,0,1,124,16,42,0,0,0,0,0,0,4,4,16,2,5468697,5950869
"3991",1,0,0,0,0,0,142797.56885,4056.259681,0,2.167587,18615.897642,2,1,58.309197,41.009114,9.584864,0,7.068636,3.158011,0,12.007599,3.402728,31.041822,64.074345,4,5317520.190293,5448839.939402
"3992",1,0,0,0,0,0,109442.08647,2489.611648,0,104.499473,105.371401,1.800709,124,18.163432,17.272217,11.112313,8.499913,7.649017,2.160098,0,11.350298,14.586385,75.040874,32,5.223706,5868594.872751,6365674.00866
"3993",1,0,0,0,0,0,10988.534606,1180.862756,0,3.913398,1609.109315,1.825776,98.775249,27.978042,59.970182,0,0,0,0,0,0,0,0,161.253066,7.188845,5257887.854204,5473409.503328
"3994",1,0,0,0,0,0,16646.951992,1233.037815,0,9.885525,816.352425,1.512859,15.489254,6.248951,51.158736,0,0,8.902413,0,0,15.458865,0,8.574994,133.5638,6.18434,5355681.943229,5478196.890509
"3995",1,0,0,0,6.45012,0,0,0,0,0,0,1.019841,124,49.87642,56.132281,0.433723,0.129266,4,1.763158,0,84.323619,5.538151,93.397997,31.886737,4.424703,5450476.487945,5423599.449024
"3996",0,0,0,0,0,0,0,0,0,0,0,1,120,5,29,0,0,0,0,0,0,0,0,64,1,5464344,6439582
"3997",1,0,0,0,0,0,75951.309129,797.449689,0,37.281057,514.388237,1.280881,38.481118,33.05604,12.065812,1.723618,3.527995,2.215189,0,0,10.441536,1.080382,28.67084,25.367112,3.065043,6104398.886121,6542881.624684
"3998",0,0,0,0,0,0,0,0,0,0,0,1,120,7,17,0,0,0,0,0,0,24,24,384,2,6349177,6031576
"3999",1,178.08855,9.15846,0,2.603699,3.051822,0,0,0,0,0,2,51.902198,62.573842,48.698522,0,0,0,0,0,0,0,0,16,9.448069,6287105.389414,6581934.321655
"4000",1,0,0,0,0,0,0,0,0,0,0,2,124,32,34.031968,0,12.300055,1.541292,0,0,22.799948,7.374292,51.644832,24.850924,3.317369,5215438.546899,6555421.942035
"4001",1,0,0,0,6.847669,0,873.693669,407.035657,0,10.803139,682.937456,2,117.76957,27,47.684896,5.877968,0,0,7.117552,0,38.9361,13.911355,72.224489,103.372654,5,6041157.991813,5494475.222236
"4002",1,0,0,0,0,0,0,0,0,0,0,1.338784,124,60.397346,53.061452,0,0,0,0,0,0,0,0,18.897837,6.800131,5459402.9492,6021878.024376
"4003",1,0,0,0,0,0,0,0,0,0,0,1.408959,124,40.200652,73.786313,0,0,0,0,0,0,0,0,40.053328,4.971064,5461095.307458,5963745.713201
"4004",1,117.09943,9.600323,0,13.896553,11.872062,0,0,0,0,0,2,124,26.463971,55.828435,0,0,0,0,0,0,0,0,31.953931,17.926303,5809193.445384,5887915.355906
"4005",1,0,0,0,0,0,0,0,0,0,0,1.421063,124,53.33346,44.931835,0,0,0,0,0,0,0,0,34.973462,5.104331,5451902.578124,6018516.371189
"4006",1,0,0,0,0,0,619541.944188,51549.757951,0,160.488829,33405.944332,1,93.665371,61.9742,25.898736,2.07523,7.362148,1.55311,0,0,2.706529,3.493602,27.332541,60.28482,3.541697,6066769.436759,6070007.851223
"4007",1,0,0,0,0,0,0,0,0,0,0,2,13.865009,50.670136,30.466557,0,0,0,0,0,23.417314,3.451177,21.369753,17.050809,3.383267,6303692.57981,6571411.581507
"4008",0,0,0,0,0,0,0,0,0,0,0,1,120,5,0,0,0,0,0,0,0,0,0,16,2,5574544,5574764
"4009",1,0,0,0,0,0,733853.900676,94910.020731,0,29.012997,53814.45405,1.980339,28.850551,71,38.19977,0.878185,0,0,1.918518,0,6.441877,0.471265,13.660416,38.97433,3.766396,6355108.346963,5979752.797174
"4010",0,0,0,0,0,0,0,0,0,0,0,1,41,7,13,0,16,16,0,0,0,12,44,32,1,5471439,6417814
"4011",1,0,0,0,0,0,158924.728959,2506.784794,0,21.482025,1115.01675,1.429541,124,59.864766,53.221969,4.526266,25.163413,30.494434,4.50489,0,3.840377,24.293513,103.43462,415.726774,4.590317,5547081.728303,6053858.049158
"4012",0,0,0,0,0,0,0,0,0,0,0,1,106,5,14,0,0,0,0,0,40,16,56,160,2,5273172,5273209
"4013",0,0,0,0,0,0,0,0,0,0,0,1,1,7,20,0,0,0,0,0,0,0,0,16,1,5228610,5381378
"4014",0,0,0,0,0,0,0,0,0,0,0,1,120,7,36,4,0,4,0,0,0,4,12,32,2,6210057,6210084
"4015",0,0,0,0,0,0,0,0,0,0,0,2,120,5,0,0,0,0,0,0,8,32,40,368,1,6333959,6032964
"4016",1,0,0,0,0,0,0,0,0,0,0,2,97.385394,25.015431,48.640555,0,0,0.869674,2.313598,0,3.22705,0,34.929605,79.626521,4.947942,5382916.317354,5478017.515689
"4017",0,0,0,0,0,0,0,0,0,0,0,1,1,7,27,0,0,0,0,0,0,0,0,32,1,5465178,5914670
"4018",1,0,0,0,0,0,0,0,0,0,0,1,124,68.147325,72.823,0,0,0,0,0,0,0,0,54.328588,4,5410150.829072,6039749.206001
"4019",0,0,0,0,0,0,1188,297,0,4,297,1,120,7,0,4,0,12,0,0,8,8,32,32,5,5373977,5451996
"4020",1,0,0,0,0,0,1845730.93759,142557.750946,0,36.782341,48717.48226,1.505779,72.027783,73.859135,52.032801,20.862006,0,2.972114,0,0,0,0,4.824126,64,7.362489,6446864.152722,5961496.675293
"4021",0,0,0,0,0,0,0,0,0,0,0,2,1,76,13,0,0,0,0,0,96,4,100,128,1,5308430,5308492
"4022",1,0,0,0,0,0,0,0,0,0,0,1.49367,124,61.916177,44.303579,0,0,0,0,0,0,0,0,55.112911,5.340137,5458944.699327,5954278.371024
"4023",0,0,0,0,0,0,0,0,0,0,0,2,58,76,26,52,8,0,0,4,0,0,64,176,3,6515318,5972969
"4024",1,0,0,0,0,0,286195.960484,54393.269342,0,0.230868,20599.16982,2,108.798268,69.02913,45.568192,5.901097,0,0,3.530453,0,2.012855,2.161395,20.698717,17.956223,6.963566,5400713.726898,5452114.977289
"4025",0,0,0,0,0,0,0,0,0,0,0,2,46,76,43,0,0,0,0,0,0,0,0,48,1,5761605,6042917
"4026",1,0,0,0,0,0,160572.569408,45951.286013,0,1.774754,30875.734388,2,93.497712,57.123078,49.131349,8.948465,0,0,4,0,5.476175,0.821976,20.848696,55.175935,5.037063,5309884.296214,5463174.870381
"4027",0,0,0,0,0,0,0,0,0,0,0,1,124,38,59,0,0,4,0,0,0,4,8,16,2,5634075,6040656
"4028",0,0,0,0,0,0,0,0,0,0,0,2,120,5,0,0,0,0,0,0,0,0,0,32,1,5476746,6224118
"4029",1,0,0,0,0,0,0,0,0,0,0,2,36.912567,25.66961,52.73602,0,0,0,0,0,0,0,0,28.997592,4.653286,5382865.547934,5472122.540576
"4030",0,0,0,0,0,0,0,0,0,0,0,2,41,71,17,0,0,4,0,0,4,20,28,16,1,5231217,5390312
"4031",0,0,0,0,0,0,0,0,0,0,0,1,120,76,33,0,0,8,0,0,12,8,28,16,3,6039025,5497278
"4032",1,0,0,0,0,0,207720.245231,489.385724,0,99.339819,234.164661,1.871719,39.932106,10.022578,17.590995,15.501048,10.779812,4,0,0,14.490135,5.153494,39.855813,17.408848,7.467192,5925997.334942,6509350.575199
"4033",1,0,0,0,0,0,0,0,0,0,0,2,21.217726,13.661105,39.495401,0,0,10.453283,0,0,1.376067,0,24.163805,437.348106,3.996305,5422357.311687,5480220.429225
"4034",1,0,0,0,0.195502,0,0,0,0,0,0,1.620029,124,36.188047,52.956941,0.499701,2.284105,4,1.296867,0,97.359382,7.409694,110.767692,25.44162,4.575016,5440426.890478,5398218.883229
"4035",0,0,0,0,0,0,0,0,0,0,0,1,1,7,14,0,0,0,0,0,0,0,0,32,1,5476195,5363789
"4036",0,0,0,0,0,0,0,0,0,0,0,1,38,76,21,0,0,0,0,0,0,0,0,64,2,5457039,5247095
"4037",1,0,0,0,0,0,3644.631843,727.376356,0,3.545826,203.038798,1.6323,79.667682,27.558823,2.993133,17.213788,4.401917,41.001927,6.078754,0,4.746286,7.75127,95.012447,16,3.150197,5205352.8547,6348644.773186
"4038",1,0,0,0,0,0,0,0,0,0,0,1.506832,67.894652,27.514476,29.139772,5.255342,0,11.487638,0,0,24.150009,3.363316,71.848753,55.907357,4.353459,6036034.929306,5488798.947172
"4039",0,0,0,0,0,0,0,0,0,0,0,1,73,7,29,0,0,0,0,0,0,0,0,32,3,5995882,5485938
"4040",0,0,0,0,0,0,0,0,0,0,0,2,41,76,24,4,32,4,0,0,276,8,324,64,3,5223266,5476432
"4041",1,0,0,0,0,0,157770.155157,9.34389,0,104.554901,1000.040666,1.379618,124,22.859868,26.131269,3.920008,0.119625,3.464165,0,0,27.720679,5.910252,36,32,4.306179,5866264.848181,6510170.457715
"4042",1,0,0,0,0,0,0,0,0,0,0,1.889694,40.562987,74.126974,27.978274,0,0,6.52632,0,0,0,0,3.829351,16,3.003702,5557007.487736,5558720.867154
"4043",0,0,0,0,0,0,1236,181,0,8,154.5,2,12,71,24,72,0,8,0,0,24,16,120,96,4,5375510,5414065
"4044",1,0,0,0,0,0,198767.869482,57084.546617,0,4.596965,32112.034054,2,70.028377,69.76065,48.43696,7.615479,0,0,1.522921,0,0.377095,0.033518,2.782856,17.915606,7.415742,5270659.613399,5454468.281187
"4045",0,0,0,0,0,0,0,0,0,0,0,1,38,76,21,56,224,96,0,16,8,4,404,16,1,5458737,5256546
"4046",1,0,0,0,0,0,0,0,0,0,0,2,124,27,50.051902,9.760822,12.133883,35.924242,5.905119,0,0.341087,4.349263,66.140116,19.178797,5.907401,5762389.621223,5978039.791861
"4047",1,0,0,0,0,0,0,0,0,0,0,2,3.747686,16.519601,44.243682,11.596107,10.896543,0.349902,0,0,3.064559,15.493119,27.99667,29.219111,3.972811,6170272.690919,6428567.07174
"4048",0,0,0,0,0,0,0,0,0,0,0,2,73,1,16,0,0,0,0,0,0,0,0,48,1,5286105,5456820
"4049",0,0,0,0,0,0,0,0,0,0,0,2,124,18,54,0,0,0,0,0,0,0,0,16,3,6495746,6198554
"4050",1,0,0,0,0,0,0,0,0,0,0,2,102.050459,21.550718,52.301276,18.913272,39.361733,31.762553,1.161302,0,7.361931,29.692132,123.766699,29.347917,2.189269,5921765.913915,6128622.952974
"4051",1,0,0,0,0,0,676267.111172,335381.385532,0,10.645511,256888.863953,1.00873,68.515667,15.531461,52.963246,16.2946,11.774704,10.628606,0,0,15.732424,12.488271,71.945863,102.132507,2.261648,5870309.765625,6228398.796276
"4052",0,0,0,0,0,0,0,0,0,0,0,1,12,35,57,0,0,0,0,0,0,0,0,64,2,6040369,5498416
"4053",0,0,0,0,0,0,0,0,0,0,0,2,78,7,32,0,0,0,0,0,0,0,0,32,1,5184806,6038178
"4054",1,0,0,0,0,0,0,0,0,0,0,2,45.438172,48.455754,21.945385,0,0,4.4935,0,0,0,0,2.387752,357.240296,3,5505431.974728,5485626.925387
"4055",1,0,0,0,0,0,0,0,0,0,0,1.014427,124,32.563053,69.596729,0,0,0,0,0,0,0,0,24.604762,4.138915,5435321.860828,5984452.043784
"4056",0,0,0,0,0,0,0,0,0,0,0,2,124,27,31,144,72,0,0,16,32,28,292,16,2,5374595,6433462
"4057",1,0,0,0,0,0,0,0,0,0,0,1.942875,124,60.926272,66.467671,0,6.740638,1.620743,0,0,0.467417,2.712544,14.814153,41.139713,2.270359,5348452.594204,6216065.005151
"4058",1,0,0,0,0,0,0,0,0,0,0,1.544463,24.836881,78.096188,22.546688,0,0,0.189612,0,0,0,0,4.791952,22.734711,2.981391,5552212.181339,5561202.588768
"4059",1,0,0,0,0,0,0,0,0,0,0,1,3.683318,61.595999,42.735967,7.440184,0,10.47645,0,0,32.755966,0.02454,5.885531,57.137063,3.78185,5774347.470945,5505842.31701
"4060",1,0,0,0,7.679236,0,0,0,0,0,0,1.930926,98.984083,63.454807,58,25.18278,0,0,2.746347,0,36.697328,7.569246,89.127821,367.12002,5,5753215.35875,5552280.848258
"4061",0,0,0,0,0,0,0,0,0,0,0,2,124,69,60,0,0,96,0,0,0,16,112,16,2,5221031,6039968
"4062",0,0,0,0,0,0,0,0,0,0,0,1,106,76,14,0,0,24,0,0,0,32,56,16,3,5918012,6639890
"4063",1,0,0,0,0,0,164570.176049,17339.471368,0,16,7398.597003,2,78.530267,72.952245,48.247848,8.760638,0,3.883358,5.517274,0,6.95218,3.82824,20.898635,19.546986,8.114947,6293566.221707,5703035.383689
"4064",1,0,0,0,0,0,6728.750635,986.650192,0,1.031793,139.72689,1.428328,121.318959,24.911913,25.876237,12.996031,1.342283,2.87489,0.250554,0,0.304187,2.698595,111.35046,16,5.613426,5251262.798986,6135243.724254
"4065",0,0,0,0,0,0,0,0,0,0,0,2,1,47,16,0,0,16,0,0,0,0,16,16,1,5294845,6441170
"4066",1,0,0,0,0,0,0,0,0,0,0,2,20.485271,11.303394,49.978689,0,0,0,0,0,0,0,0,80.063112,4.941971,5437610.866919,5479334.996792
"4067",0,0,0,0,0,0,0,0,0,0,0,2,124,27,52,0,0,0,0,0,0,0,0,16,2,6316342,6027476
"4068",0,0,0,0,0,0,4964880,438397,0,16,310305,2,124,18,65,0,0,0,0,0,0,0,0,16,4,5983438,5481109
"4069",0,0,0,0,0,0,0,0,0,0,0,1,1,76,14,0,0,0,0,0,0,0,0,16,1,5273735,5456046
"4070",1,0,0,0,0,0,0,0,0,0,0,1.723537,124,61.298394,76.416263,1.215005,58.510636,8.468392,7.893706,0,2.942709,18.059203,106.347177,40.156461,4,5702906.330951,6019191.813509
"4071",1,0,0,0,0.741888,0,0,0,0,0,0,2,124,27,54.981575,25.573045,0,0,3.759082,0,25.160166,1.05367,43.662872,71.366109,5,6003459.908713,5802779.541544
"4072",0,0,0,0,0,0,0,0,0,0,0,2,106,76,20,0,80,0,0,0,0,0,80,16,3,5412356,5475248
"4073",0,0,0,0,0,0,2237232,139827,0,16,139827,1,26,1,48,0,0,16,0,0,0,4,20,48,1,6407116,5976828
"4074",0,0,0,0,0,0,0,0,0,0,0,2,124,27,42,0,0,4,0,0,0,40,44,64,3,5886723,6501161
"4075",1,15.600326,6.225757,0,5.336045,11.249525,0,0,0,0,0,2,124,22.358906,56.783566,18.039992,72.981567,6.560564,0.310885,0,6.961042,8.481138,21.693495,17.05412,11.078005,5921262.088746,6007655.401196
"4076",1,0,0,0,0,0,117888.871644,7787.635541,0,21.489461,4079.900117,1,124,71.597932,65.273455,0,0,0,0,0,0,0,0,177.126543,4.813169,5444058.861434,6068346.443232
"4077",0,0,0,0,0,0,0,0,0,0,0,1,120,48,16,0,0,0,0,0,0,0,0,16,1,5467900,6405161
"4078",0,0,0,0,0,0,0,0,0,0,0,2,124,63,49,4,0,48,0,0,0,8,60,128,3,6537931,6004957
"4079",1,0,0,0,0,0,6337.716429,573.765052,0,1.48974,228.636219,1.703178,1,56.75652,52.392696,0,0,0,3.517711,0,6.495471,2.235724,8.485276,16,5,5873529.237285,5523272.570442
"4080",1,0,0,0,0,0,0,0,0,0,0,1.166078,124,62.933203,57.481462,0,0,0,0,0,0,0,0,33.831137,6.714561,5445117.018995,5977885.422612
"4081",1,0,0,0,0,0,9155.757858,469.149662,0,7.620568,170.361982,1.210029,29.869325,14.019013,35.707481,18.617501,28.853912,65.801632,8.366888,0,6.093379,10.001407,84.189932,16,3.808155,5205592.64134,6351872.131414
"4082",0,0,0,0,0,0,0,0,0,0,0,1,41,76,15,0,0,16,0,0,48,4,68,64,1,5363456,5398755
"4083",1,0,0,0,0,0,0,0,0,0,0,2,124,48.644699,51.288884,0,0,0.788811,2.289788,0,9.201974,2.072411,19.221277,35.698197,5.424258,5418674.51662,5479511.973978
"4084",0,0,0,0,0,0,0,0,0,0,0,1,106,1,0,0,0,16,0,0,0,28,44,176,1,6223992,6224341
"4085",0,0,0,0,0,0,0,0,0,0,0,1,106,7,20,0,0,0,0,0,0,0,0,16,1,6037989,5496407
"4086",0,0,0,0,0,0,0,0,0,0,0,2,124,27,34,0,0,0,0,0,0,0,0,16,2,5295622,6022139
"4087",1,0,0,0,0,0,0,0,0,0,0,1.515849,124,42.517054,58.20305,0.43633,78.339311,7.267642,2.496606,0,0.715572,18.625793,51.448666,39.26167,4,5643175.637847,6025272.617289
"4088",0,0,0,0,0,0,0,0,0,0,0,1,110,7,17,0,0,0,0,0,0,8,8,448,1,5366769,6145788
"4089",0,0,0,0,0,0,0,0,0,0,0,2,1,34,51,0,0,0,0,0,0,32,32,32,3,5929323,6517526
"4090",1,33.892318,0.794532,0,1.371643,2.399004,0,0,0,0,0,2,10.983928,28.877529,50.467395,5.452079,78181.344704,0,3.305251,0,7.088199,11.460481,38754.163424,64,3.871236,6409509.974588,6041874.113912
"4091",1,0,0,0,0,0,7568.083648,336.977874,0,9.125106,1074.450836,1.46747,124,17.264939,52.270955,0,0,0,0,0,0,0,0,57.335429,8.957295,5223379.753698,5474085.545263
"4092",1,0,0,0,0,0,0,0,0,0,0,2,37.400671,58.583599,48.84195,0,0,0,0,0,0,0,0,126.976443,7.457351,5437591.623514,5479224.364501
"4093",0,0,0,0,0,0,0,0,0,0,0,2,124,27,61,0,0,0,0,0,0,0,0,32,4,5465874,5918139
"4094",1,0,0,0,0,0,6589.417252,297.605659,0,4.706578,38.077937,1.380749,62.221593,25.757099,15.384897,19.988254,13.897023,23.411415,11.072238,0,5.919291,4.935409,116.7728,16,2.838755,5205552.275059,6181107.501733
"4095",1,0,0,0,0,0,0,0,0,0,0,2,23.825442,13.160256,39.148973,0,0,10.776353,0,0,13.047357,0,17.966118,145.313253,3.20356,5427730.427733,5480025.169589
"4096",1,39.379928,0.580213,0,6.092983,4.565695,11550.799677,51.629827,0,10.274544,639.444982,2,7.355374,32.501656,43.624699,11.240562,74224.718232,0,6.254819,0,8,6.993388,54618.194194,33.452848,4.615723,6280363.792427,5879870.771591
"4097",0,0,0,0,0,0,0,0,0,0,0,2,35,67,25,0,0,0,0,0,0,0,0,32,5,5398064,5468764
"4098",0,0,0,0,0,0,0,0,0,0,0,1,106,6,22,0,0,0,0,0,0,0,0,64,2,5257502,5470661
"4099",0,0,0,0,0,0,0,0,0,0,0,2,12,33,53,0,0,0,0,0,0,0,0,16,3,5319472,5319472
"4100",1,0,0,0,0,0,0,0,0,0,0,2,124,39.413356,51.035138,0,0,2.163966,2.154348,0,11.969019,3.498845,5.53256,35.41228,4.526825,5421679.058067,5476428.959448
"4101",0,0,0,0,0,0,0,0,0,0,0,1,106,76,31,0,0,16,0,0,0,0,16,16,1,5555201,5562014
"4102",0,0,0,0,0,0,0,0,0,0,0,2,120,7,42,0,0,0,0,0,0,24,24,48,1,5475166,6464886
"4103",0,0,0,0,0,0,0,0,0,0,0,2,120,7,21,0,0,8,0,0,0,20,28,64,1,5886707,6501525
"4104",1,0,0,0,0,0,1908592.324915,45595.970336,0,29.46375,18480.341559,1.575774,122.262761,73.258874,37.679871,9.78796,0,0.0189,0,0,0,0,17.894234,64,7.545639,6453436.956153,5962234.630233
"4105",0,0,0,0,0,0,0,0,0,0,0,1,131,76,44,0,0,0,0,0,0,0,0,160,2,5868078,5487414
"4106",1,0,0,0,0,0,0,0,0,0,0,2,27.296586,16.277952,45.276639,0,0,1.516065,0.384881,0,9.903291,0,25.823907,67.968489,4.906584,5370535.691666,5476957.468911
"4107",0,0,0,0,0,0,0,0,0,0,0,1,1,67,32,0,0,16,0,0,24,0,40,16,2,5306978,5469533
"4108",0,0,0,0,0,0,0,0,0,0,0,2,1,5,60,0,0,0,0,0,0,0,0,208,1,5416789,5475411
"4109",0,0,0,0,0,0,0,0,0,0,0,2,124,27,43,0,0,0,0,0,0,0,0,240,3,6037046,5495475
"4110",0,0,0,0,0,0,0,0,0,0,0,2,124,27,51,0,0,0,0,0,0,0,0,32,4,6025710,5490095
"4111",0,0,0,0,0,0,0,0,0,0,0,1,77,76,14,16,0,16,16,0,48,16,112,16,1,5447734,5324501
"4112",1,0,0,0,0,0,0,0,0,0,0,2,33.820002,67.005154,32.322634,0,0,5.203106,0,0,0,0,7.567158,352.603936,3,5503068.757196,5480831.288179
"4113",1,0,0,0,0,0,0,0,0,0,0,2,124,27,53.246352,19.801769,26.348402,8.514515,1.193709,0,1.099159,0.62388,2.840816,28.156042,6.200143,5680641.236006,5961981.40429
"4114",1,0,0,0,0,0,2181875.768304,289909.007122,0,35.455873,119896.618899,1.115753,4.420844,34.978686,34.655916,9.421756,5.078023,2.788566,0,0,19.54533,4.328232,12.867492,43.077151,2.499555,6293119.286985,6441443.215938
"4115",0,0,0,0,0,0,0,0,0,0,0,2,124,79,35,4,0,4,4,0,16,12,40,64,7,6024365,5490141
"4116",1,203.475268,0.987646,0,11.407109,0.817601,0,0,0,0,0,2,124,18.989351,55.718498,13.362482,70.666695,6.154763,5.68031,0,0.005455,2.777408,33.076767,17.411344,11.744607,5977404.404126,6012621.11467
"4117",0,0,0,0,0,0,0,0,0,0,0,1,35,69,38,0,0,0,0,0,0,0,0,16,4,5986031,5484718
"4118",0,0,0,0,0,0,0,0,0,0,0,1,120,6,31,0,0,44,0,0,0,48,92,48,1,6439512,6539169
"4119",0,0,0,0,0,0,1087104,67944,0,16,67944,2,41,55,0,0,0,8,0,0,0,0,8,16,2,6078225,5885631
"4120",0,0,0,0,0,0,0,0,0,0,0,2,120,7,33,0,0,0,0,0,0,0,0,16,2,5371933,5451058
"4121",0,0,0,0,0,0,378696,47337,0,8,47337,2,1,42,53,0,0,0,0,0,32,0,32,16,3,5972004,5483622
"4122",0,0,0,0,0,0,0,0,0,0,0,2,26,34,50,32,92,4,4,16,36,4,188,32,5,6097337,6532632
"4123",1,0,0,0,0,0,84990.828534,47514.687032,0,7.643529,7170.572912,2,17.208215,67.207712,51.093556,2.066215,0,0,4,0,5.78205,1.976385,11.460899,36.568579,5.352153,5257687.461767,5475153.853782
